# grid-jpl.tsv -- committed input vectors for the bit-exact C-vs-C# comparison harness
# (stage 3, the JPL ephemeris backend). Regenerated by Tools/OracleGrid/gen-grid-jpl.ps1
# -- never hand-edit this file; a change here has to come from that script, committed
# together with its regenerated output.
#
# WHY THIS GRID EXISTS ALONGSIDE grid-analytic.tsv AND grid-files.tsv
#
# grid-analytic.tsv OR-s SEFLG_MOSEPH into every swe_calc/swe_calc_ut row and grid-files.tsv
# OR-s SEFLG_SWIEPH into every one of its own, so between them SwissEphNet/CPort/SweJPL.cs in
# its entirety -- swi_open_jpl_file, read_const, state, interp, swi_pleph,
# swi_close_jpl_file -- plus sweph.c's jplplan and swe_set_jpl_file itself have no bit-level
# coverage of any kind. Every row here requests SEFLG_JPLEPH instead.
#
# THE DE FILE IS SUPPLIED BY THE RUNNER, NOT BY THIS REPO
#
# A JPL DE file is 190 MB (DE406) to 2.6 GB (DE431); this repo ships none. Both drivers take
# the file to open as an argument -- see scripts/run-oracle-dump.ps1's -JplFile and its
# SWISSEPH_ORACLE_JPL_FILE environment variable, which is what makes this grid opt-in and
# keeps it out of CI. Which DE file is used does not have to be pinned: both sides open the
# SAME file on the SAME machine over the SAME inputs and their raw IEEE-754 bit patterns are
# compared against each other, so any difference is a port defect by construction.
#
# COVERAGE
#
# swe_calc / swe_calc_ut: bodies 0-14 (Sun..Pluto, mean/true node, mean/oscillating apogee,
# Earth), crossed with ten Julian days spread across DE406's span (JD 625360.5 to 2816848.5,
# calendar years -2999 to +3000, with about a century of margin at each end) and eight iflag
# combinations, every one carrying SEFLG_JPLEPH. A tjd outside the opened file's own span
# makes swi_pleph refuse the row -- correct behaviour on both sides, but a useless
# comparison, which is what the margins are for. DE431 (-13000 to +17000) is a superset, so
# the same dates are valid there too.
#
# Six of the eight iflag combinations mirror grid-files.tsv's own six (PLAIN, SPEED, TOPOCTR,
# SIDEREAL, HELCTR, BARYCTR). The other two are JPL-only: SEFLG_JPLHOR and
# SEFLG_JPLHOR_APPROX are stripped outright unless the ephemeris flag is SEFLG_JPLEPH
# (sweph.c:6110-6112), so no other grid can reach them at all.
#
# SEFLG_JPLHOR IS HOW load_dpsi_deps BECOMES OBSERVABLE
#
# load_dpsi_deps (sweph.c:1380) has exactly one caller in the whole library: swe_set_jpl_file,
# and only where the file it just opened reports jpldenum >= 403 (sweph.c:1503-1504). Neither
# sibling grid calls swe_set_jpl_file at all. DE406 reports denum 406, so every row here
# enters it -- and plaus_iflag (sweph.c:6121-6141) makes that visible rather than merely
# asserted: it reads swed.eop_dpsi_loaded, which load_dpsi_deps is the only writer of, and
# emits a different serr string per value into the same err column both drivers dump and
# Tools/OracleVerify compares byte for byte. A JPLHOR row reading "you did not call
# swe_set_jpl_file()" proves the driver never got there; any of the other three proves it did.
#
# COLUMN LAYOUT
#
# Byte-for-byte grid-files.tsv's own twenty-column header, deliberately: both drivers
# dispatch their column layout on which header they read, and this grid needs exactly the
# columns that one already defines. What makes this a distinct grid is the ephemeris flag
# every row carries and the JPL file the drivers are pointed at, not its schema. See
# Tools/OracleGrid/gen-grid-files.ps1's header for the full description of all twenty
# columns. star, x2cross, dir, t0, ayan_t0, method, hsys, armc, eps and iplctr are always
# empty here; ifno is non-empty only for the seven GET_CURRENT_FILE_DATA rows this grid adds
# -- see WHAT THIS GRID MEASURES ABOUT swe_get_current_file_data above.
#
# That coupling is the point and also the cost: this grid has to be regenerated whenever
# grid-files.tsv's layout changes, and it was not when method/hsys were appended for
# NOD_APS_UT and HOUSES_EX. Nothing caught it, because this grid is opt-in -- it needs a
# multi-hundred-MB JPL DE file no runner has, so no gate replays it. The header assertion in
# both drivers did fail loudly the first time it was run by hand, which is the design working;
# what is missing is anything that runs it. Treat a files-grid schema change as a two-grid
# change. This regeneration is itself the second half of one such change: iplctr/ifno were
# appended to grid-files.tsv for PCTR/GET_CURRENT_FILE_DATA (swe_calc_pctr/
# swe_get_current_file_data are new in 2.10.03), and this grid picked up the same two
# trailing columns in the same commit, not a later one.
#
# Lines starting with '#' are comments. The first non-comment line is the column-name header
# below and is not a data row -- both drivers assert it matches verbatim before reading any
# data.
case_id	func	ipl	tjd	iflag	star	geolon	geolat	height	sid_mode	x2cross	dir	t0	ayan_t0	method	hsys	armc	eps	iplctr	ifno
CALC|8|990577|BARYCTR	CALC	8	990577	16385															
CALCUT|8|990577|BARYCTR	CALC_UT	8	990577	16385															
CALC|8|990577|JPLHOR	CALC	8	990577	262145															
CALCUT|8|990577|JPLHOR	CALC_UT	8	990577	262145															
CALC|8|990577|JPLHORAPPROX	CALC	8	990577	524289															
CALCUT|8|990577|JPLHORAPPROX	CALC_UT	8	990577	524289															
CALC|8|1355985|PLAIN	CALC	8	1355985	1															
CALCUT|8|1355985|PLAIN	CALC_UT	8	1355985	1															
CALC|8|1355985|SPEED	CALC	8	1355985	257															
CALCUT|8|1355985|SPEED	CALC_UT	8	1355985	257															
CALC|8|1355985|TOPOCTR	CALC	8	1355985	32769		-118.24	34.05	100											
CALCUT|8|1355985|TOPOCTR	CALC_UT	8	1355985	32769		-118.24	34.05	100											
CALC|8|1355985|SIDEREAL	CALC	8	1355985	65537					35										
CALCUT|8|1355985|SIDEREAL	CALC_UT	8	1355985	65537					35										
CALC|8|1355985|HELCTR	CALC	8	1355985	9															
CALCUT|8|1355985|HELCTR	CALC_UT	8	1355985	9															
CALC|8|1355985|BARYCTR	CALC	8	1355985	16385															
CALCUT|8|1355985|BARYCTR	CALC_UT	8	1355985	16385															
CALC|8|1355985|JPLHOR	CALC	8	1355985	262145															
CALCUT|8|1355985|JPLHOR	CALC_UT	8	1355985	262145															
CALC|8|1355985|JPLHORAPPROX	CALC	8	1355985	524289															
CALCUT|8|1355985|JPLHORAPPROX	CALC_UT	8	1355985	524289															
CALC|8|1721427|PLAIN	CALC	8	1721427	1															
CALCUT|8|1721427|PLAIN	CALC_UT	8	1721427	1															
CALC|8|1721427|SPEED	CALC	8	1721427	257															
CALCUT|8|1721427|SPEED	CALC_UT	8	1721427	257															
CALC|8|1721427|TOPOCTR	CALC	8	1721427	32769		-118.24	34.05	100											
CALCUT|8|1721427|TOPOCTR	CALC_UT	8	1721427	32769		-118.24	34.05	100											
CALC|8|1721427|SIDEREAL	CALC	8	1721427	65537					36										
CALCUT|8|1721427|SIDEREAL	CALC_UT	8	1721427	65537					36										
CALC|8|1721427|HELCTR	CALC	8	1721427	9															
CALCUT|8|1721427|HELCTR	CALC_UT	8	1721427	9															
CALC|8|1721427|BARYCTR	CALC	8	1721427	16385															
CALCUT|8|1721427|BARYCTR	CALC_UT	8	1721427	16385															
CALC|8|1721427|JPLHOR	CALC	8	1721427	262145															
CALCUT|8|1721427|JPLHOR	CALC_UT	8	1721427	262145															
CALC|8|1721427|JPLHORAPPROX	CALC	8	1721427	524289															
CALCUT|8|1721427|JPLHORAPPROX	CALC_UT	8	1721427	524289															
CALC|8|1903762|PLAIN	CALC	8	1903762	1															
CALCUT|8|1903762|PLAIN	CALC_UT	8	1903762	1															
CALC|8|1903762|SPEED	CALC	8	1903762	257															
CALCUT|8|1903762|SPEED	CALC_UT	8	1903762	257															
CALC|8|1903762|TOPOCTR	CALC	8	1903762	32769		-118.24	34.05	100											
CALCUT|8|1903762|TOPOCTR	CALC_UT	8	1903762	32769		-118.24	34.05	100											
CALC|8|1903762|SIDEREAL	CALC	8	1903762	65537					37										
CALCUT|8|1903762|SIDEREAL	CALC_UT	8	1903762	65537					37										
CALC|8|1903762|HELCTR	CALC	8	1903762	9															
CALCUT|8|1903762|HELCTR	CALC_UT	8	1903762	9															
CALC|8|1903762|BARYCTR	CALC	8	1903762	16385															
CALCUT|8|1903762|BARYCTR	CALC_UT	8	1903762	16385															
CALC|8|1903762|JPLHOR	CALC	8	1903762	262145															
CALCUT|8|1903762|JPLHOR	CALC_UT	8	1903762	262145															
CALC|8|1903762|JPLHORAPPROX	CALC	8	1903762	524289															
CALCUT|8|1903762|JPLHORAPPROX	CALC_UT	8	1903762	524289															
CALC|8|2086613|PLAIN	CALC	8	2086613	1															
CALCUT|8|2086613|PLAIN	CALC_UT	8	2086613	1															
CALC|8|2086613|SPEED	CALC	8	2086613	257															
CALCUT|8|2086613|SPEED	CALC_UT	8	2086613	257															
CALC|8|2086613|TOPOCTR	CALC	8	2086613	32769		-118.24	34.05	100											
CALCUT|8|2086613|TOPOCTR	CALC_UT	8	2086613	32769		-118.24	34.05	100											
CALC|8|2086613|SIDEREAL	CALC	8	2086613	65537					38										
CALCUT|8|2086613|SIDEREAL	CALC_UT	8	2086613	65537					38										
CALC|8|2086613|HELCTR	CALC	8	2086613	9															
CALCUT|8|2086613|HELCTR	CALC_UT	8	2086613	9															
CALC|8|2086613|BARYCTR	CALC	8	2086613	16385															
CALCUT|8|2086613|BARYCTR	CALC_UT	8	2086613	16385															
CALC|8|2086613|JPLHOR	CALC	8	2086613	262145															
CALCUT|8|2086613|JPLHOR	CALC_UT	8	2086613	262145															
CALC|8|2086613|JPLHORAPPROX	CALC	8	2086613	524289															
CALCUT|8|2086613|JPLHORAPPROX	CALC_UT	8	2086613	524289															
CALC|8|2269107|PLAIN	CALC	8	2269107	1															
CALCUT|8|2269107|PLAIN	CALC_UT	8	2269107	1															
CALC|8|2269107|SPEED	CALC	8	2269107	257															
CALCUT|8|2269107|SPEED	CALC_UT	8	2269107	257															
CALC|8|2269107|TOPOCTR	CALC	8	2269107	32769		-118.24	34.05	100											
CALCUT|8|2269107|TOPOCTR	CALC_UT	8	2269107	32769		-118.24	34.05	100											
CALC|8|2269107|SIDEREAL	CALC	8	2269107	65537					39										
CALCUT|8|2269107|SIDEREAL	CALC_UT	8	2269107	65537					39										
CALC|8|2269107|HELCTR	CALC	8	2269107	9															
CALCUT|8|2269107|HELCTR	CALC_UT	8	2269107	9															
CALC|8|2269107|BARYCTR	CALC	8	2269107	16385															
CALCUT|8|2269107|BARYCTR	CALC_UT	8	2269107	16385															
CALC|8|2269107|JPLHOR	CALC	8	2269107	262145															
CALCUT|8|2269107|JPLHOR	CALC_UT	8	2269107	262145															
CALC|8|2269107|JPLHORAPPROX	CALC	8	2269107	524289															
CALCUT|8|2269107|JPLHORAPPROX	CALC_UT	8	2269107	524289															
CALC|8|2415023|PLAIN	CALC	8	2415023	1															
CALCUT|8|2415023|PLAIN	CALC_UT	8	2415023	1															
CALC|8|2415023|SPEED	CALC	8	2415023	257															
CALCUT|8|2415023|SPEED	CALC_UT	8	2415023	257															
CALC|8|2415023|TOPOCTR	CALC	8	2415023	32769		-118.24	34.05	100											
CALCUT|8|2415023|TOPOCTR	CALC_UT	8	2415023	32769		-118.24	34.05	100											
CALC|8|2415023|SIDEREAL	CALC	8	2415023	65537					40										
CALCUT|8|2415023|SIDEREAL	CALC_UT	8	2415023	65537					40										
CALC|8|2415023|HELCTR	CALC	8	2415023	9															
CALCUT|8|2415023|HELCTR	CALC_UT	8	2415023	9															
CALC|8|2415023|BARYCTR	CALC	8	2415023	16385															
CALCUT|8|2415023|BARYCTR	CALC_UT	8	2415023	16385															
CALC|8|2415023|JPLHOR	CALC	8	2415023	262145															
CALCUT|8|2415023|JPLHOR	CALC_UT	8	2415023	262145															
CALC|8|2415023|JPLHORAPPROX	CALC	8	2415023	524289															
CALCUT|8|2415023|JPLHORAPPROX	CALC_UT	8	2415023	524289															
CALC|8|2597644|PLAIN	CALC	8	2597644	1															
CALCUT|8|2597644|PLAIN	CALC_UT	8	2597644	1															
CALC|8|2597644|SPEED	CALC	8	2597644	257															
CALCUT|8|2597644|SPEED	CALC_UT	8	2597644	257															
CALC|8|2597644|TOPOCTR	CALC	8	2597644	32769		-118.24	34.05	100											
CALCUT|8|2597644|TOPOCTR	CALC_UT	8	2597644	32769		-118.24	34.05	100											
CALC|8|2597644|SIDEREAL	CALC	8	2597644	65537					41										
CALCUT|8|2597644|SIDEREAL	CALC_UT	8	2597644	65537					41										
CALC|8|2597644|HELCTR	CALC	8	2597644	9															
CALCUT|8|2597644|HELCTR	CALC_UT	8	2597644	9															
CALC|8|2597644|BARYCTR	CALC	8	2597644	16385															
CALCUT|8|2597644|BARYCTR	CALC_UT	8	2597644	16385															
CALC|8|2597644|JPLHOR	CALC	8	2597644	262145															
CALCUT|8|2597644|JPLHOR	CALC_UT	8	2597644	262145															
CALC|8|2597644|JPLHORAPPROX	CALC	8	2597644	524289															
CALCUT|8|2597644|JPLHORAPPROX	CALC_UT	8	2597644	524289															
CALC|8|2780266|PLAIN	CALC	8	2780266	1															
CALCUT|8|2780266|PLAIN	CALC_UT	8	2780266	1															
CALC|8|2780266|SPEED	CALC	8	2780266	257															
CALCUT|8|2780266|SPEED	CALC_UT	8	2780266	257															
CALC|8|2780266|TOPOCTR	CALC	8	2780266	32769		-118.24	34.05	100											
CALCUT|8|2780266|TOPOCTR	CALC_UT	8	2780266	32769		-118.24	34.05	100											
CALC|8|2780266|SIDEREAL	CALC	8	2780266	65537					42										
CALCUT|8|2780266|SIDEREAL	CALC_UT	8	2780266	65537					42										
CALC|8|2780266|HELCTR	CALC	8	2780266	9															
CALCUT|8|2780266|HELCTR	CALC_UT	8	2780266	9															
CALC|8|2780266|BARYCTR	CALC	8	2780266	16385															
CALCUT|8|2780266|BARYCTR	CALC_UT	8	2780266	16385															
CALC|8|2780266|JPLHOR	CALC	8	2780266	262145															
CALCUT|8|2780266|JPLHOR	CALC_UT	8	2780266	262145															
CALC|8|2780266|JPLHORAPPROX	CALC	8	2780266	524289															
CALCUT|8|2780266|JPLHORAPPROX	CALC_UT	8	2780266	524289															
CALC|9|661918|PLAIN	CALC	9	661918	1															
CALCUT|9|661918|PLAIN	CALC_UT	9	661918	1															
CALC|9|661918|SPEED	CALC	9	661918	257															
CALCUT|9|661918|SPEED	CALC_UT	9	661918	257															
CALC|9|661918|TOPOCTR	CALC	9	661918	32769		-118.24	34.05	100											
CALCUT|9|661918|TOPOCTR	CALC_UT	9	661918	32769		-118.24	34.05	100											
CALC|9|661918|SIDEREAL	CALC	9	661918	65537					43										
CALCUT|9|661918|SIDEREAL	CALC_UT	9	661918	65537					43										
CALC|9|661918|HELCTR	CALC	9	661918	9															
CALCUT|9|661918|HELCTR	CALC_UT	9	661918	9															
CALC|9|661918|BARYCTR	CALC	9	661918	16385															
CALCUT|9|661918|BARYCTR	CALC_UT	9	661918	16385															
CALC|9|661918|JPLHOR	CALC	9	661918	262145															
CALCUT|9|661918|JPLHOR	CALC_UT	9	661918	262145															
CALC|9|661918|JPLHORAPPROX	CALC	9	661918	524289															
CALCUT|9|661918|JPLHORAPPROX	CALC_UT	9	661918	524289															
CALC|9|990577|PLAIN	CALC	9	990577	1															
CALCUT|9|990577|PLAIN	CALC_UT	9	990577	1															
CALC|9|990577|SPEED	CALC	9	990577	257															
CALCUT|9|990577|SPEED	CALC_UT	9	990577	257															
CALC|9|990577|TOPOCTR	CALC	9	990577	32769		-118.24	34.05	100											
CALCUT|9|990577|TOPOCTR	CALC_UT	9	990577	32769		-118.24	34.05	100											
CALC|9|990577|SIDEREAL	CALC	9	990577	65537					44										
CALCUT|9|990577|SIDEREAL	CALC_UT	9	990577	65537					44										
CALC|9|990577|HELCTR	CALC	9	990577	9															
CALCUT|9|990577|HELCTR	CALC_UT	9	990577	9															
CALC|9|990577|BARYCTR	CALC	9	990577	16385															
CALCUT|9|990577|BARYCTR	CALC_UT	9	990577	16385															
CALC|9|990577|JPLHOR	CALC	9	990577	262145															
CALCUT|9|990577|JPLHOR	CALC_UT	9	990577	262145															
CALC|9|990577|JPLHORAPPROX	CALC	9	990577	524289															
CALCUT|9|990577|JPLHORAPPROX	CALC_UT	9	990577	524289															
CALC|9|1355985|PLAIN	CALC	9	1355985	1															
CALCUT|9|1355985|PLAIN	CALC_UT	9	1355985	1															
CALC|9|1355985|SPEED	CALC	9	1355985	257															
CALCUT|9|1355985|SPEED	CALC_UT	9	1355985	257															
CALC|9|1355985|TOPOCTR	CALC	9	1355985	32769		-118.24	34.05	100											
CALCUT|9|1355985|TOPOCTR	CALC_UT	9	1355985	32769		-118.24	34.05	100											
CALC|9|1355985|SIDEREAL	CALC	9	1355985	65537					45										
CALCUT|9|1355985|SIDEREAL	CALC_UT	9	1355985	65537					45										
CALC|9|1355985|HELCTR	CALC	9	1355985	9															
CALCUT|9|1355985|HELCTR	CALC_UT	9	1355985	9															
CALC|9|1355985|BARYCTR	CALC	9	1355985	16385															
CALCUT|9|1355985|BARYCTR	CALC_UT	9	1355985	16385															
CALC|9|1355985|JPLHOR	CALC	9	1355985	262145															
CALCUT|9|1355985|JPLHOR	CALC_UT	9	1355985	262145															
CALC|9|1355985|JPLHORAPPROX	CALC	9	1355985	524289															
CALCUT|9|1355985|JPLHORAPPROX	CALC_UT	9	1355985	524289															
CALC|9|1721427|PLAIN	CALC	9	1721427	1															
CALCUT|9|1721427|PLAIN	CALC_UT	9	1721427	1															
CALC|9|1721427|SPEED	CALC	9	1721427	257															
CALCUT|9|1721427|SPEED	CALC_UT	9	1721427	257															
CALC|9|1721427|TOPOCTR	CALC	9	1721427	32769		-118.24	34.05	100											
CALCUT|9|1721427|TOPOCTR	CALC_UT	9	1721427	32769		-118.24	34.05	100											
CALC|9|1721427|SIDEREAL	CALC	9	1721427	65537					46										
CALCUT|9|1721427|SIDEREAL	CALC_UT	9	1721427	65537					46										
CALC|9|1721427|HELCTR	CALC	9	1721427	9															
CALCUT|9|1721427|HELCTR	CALC_UT	9	1721427	9															
CALC|9|1721427|BARYCTR	CALC	9	1721427	16385															
CALCUT|9|1721427|BARYCTR	CALC_UT	9	1721427	16385															
CALC|9|1721427|JPLHOR	CALC	9	1721427	262145															
CALCUT|9|1721427|JPLHOR	CALC_UT	9	1721427	262145															
CALC|9|1721427|JPLHORAPPROX	CALC	9	1721427	524289															
CALCUT|9|1721427|JPLHORAPPROX	CALC_UT	9	1721427	524289															
CALC|9|1903762|PLAIN	CALC	9	1903762	1															
CALCUT|9|1903762|PLAIN	CALC_UT	9	1903762	1															
CALC|9|1903762|SPEED	CALC	9	1903762	257															
CALCUT|9|1903762|SPEED	CALC_UT	9	1903762	257															
CALC|9|1903762|TOPOCTR	CALC	9	1903762	32769		-118.24	34.05	100											
CALCUT|9|1903762|TOPOCTR	CALC_UT	9	1903762	32769		-118.24	34.05	100											
CALC|9|1903762|SIDEREAL	CALC	9	1903762	65537					0										
CALCUT|9|1903762|SIDEREAL	CALC_UT	9	1903762	65537					0										
CALC|9|1903762|HELCTR	CALC	9	1903762	9															
CALCUT|9|1903762|HELCTR	CALC_UT	9	1903762	9															
CALC|9|1903762|BARYCTR	CALC	9	1903762	16385															
CALCUT|9|1903762|BARYCTR	CALC_UT	9	1903762	16385															
CALC|9|1903762|JPLHOR	CALC	9	1903762	262145															
CALCUT|9|1903762|JPLHOR	CALC_UT	9	1903762	262145															
CALC|9|1903762|JPLHORAPPROX	CALC	9	1903762	524289															
CALCUT|9|1903762|JPLHORAPPROX	CALC_UT	9	1903762	524289															
CALC|9|2086613|PLAIN	CALC	9	2086613	1															
CALCUT|9|2086613|PLAIN	CALC_UT	9	2086613	1															
CALC|9|2086613|SPEED	CALC	9	2086613	257															
CALCUT|9|2086613|SPEED	CALC_UT	9	2086613	257															
CALC|9|2086613|TOPOCTR	CALC	9	2086613	32769		-118.24	34.05	100											
CALCUT|9|2086613|TOPOCTR	CALC_UT	9	2086613	32769		-118.24	34.05	100											
CALC|9|2086613|SIDEREAL	CALC	9	2086613	65537					1										
CALCUT|9|2086613|SIDEREAL	CALC_UT	9	2086613	65537					1										
CALC|9|2086613|HELCTR	CALC	9	2086613	9															
CALCUT|9|2086613|HELCTR	CALC_UT	9	2086613	9															
CALC|9|2086613|BARYCTR	CALC	9	2086613	16385															
CALCUT|9|2086613|BARYCTR	CALC_UT	9	2086613	16385															
CALC|9|2086613|JPLHOR	CALC	9	2086613	262145															
CALCUT|9|2086613|JPLHOR	CALC_UT	9	2086613	262145															
CALC|9|2086613|JPLHORAPPROX	CALC	9	2086613	524289															
CALCUT|9|2086613|JPLHORAPPROX	CALC_UT	9	2086613	524289															
CALC|9|2269107|PLAIN	CALC	9	2269107	1															
CALCUT|9|2269107|PLAIN	CALC_UT	9	2269107	1															
CALC|9|2269107|SPEED	CALC	9	2269107	257															
CALCUT|9|2269107|SPEED	CALC_UT	9	2269107	257															
CALC|9|2269107|TOPOCTR	CALC	9	2269107	32769		-118.24	34.05	100											
CALCUT|9|2269107|TOPOCTR	CALC_UT	9	2269107	32769		-118.24	34.05	100											
CALC|9|2269107|SIDEREAL	CALC	9	2269107	65537					2										
CALCUT|9|2269107|SIDEREAL	CALC_UT	9	2269107	65537					2										
CALC|9|2269107|HELCTR	CALC	9	2269107	9															
CALCUT|9|2269107|HELCTR	CALC_UT	9	2269107	9															
CALC|9|2269107|BARYCTR	CALC	9	2269107	16385															
CALCUT|9|2269107|BARYCTR	CALC_UT	9	2269107	16385															
CALC|9|2269107|JPLHOR	CALC	9	2269107	262145															
CALCUT|9|2269107|JPLHOR	CALC_UT	9	2269107	262145															
CALC|9|2269107|JPLHORAPPROX	CALC	9	2269107	524289															
CALCUT|9|2269107|JPLHORAPPROX	CALC_UT	9	2269107	524289															
CALC|9|2415023|PLAIN	CALC	9	2415023	1															
CALCUT|9|2415023|PLAIN	CALC_UT	9	2415023	1															
CALC|9|2415023|SPEED	CALC	9	2415023	257															
CALCUT|9|2415023|SPEED	CALC_UT	9	2415023	257															
CALC|9|2415023|TOPOCTR	CALC	9	2415023	32769		-118.24	34.05	100											
CALCUT|9|2415023|TOPOCTR	CALC_UT	9	2415023	32769		-118.24	34.05	100											
CALC|9|2415023|SIDEREAL	CALC	9	2415023	65537					3										
CALCUT|9|2415023|SIDEREAL	CALC_UT	9	2415023	65537					3										
CALC|9|2415023|HELCTR	CALC	9	2415023	9															
CALCUT|9|2415023|HELCTR	CALC_UT	9	2415023	9															
CALC|9|2415023|BARYCTR	CALC	9	2415023	16385															
CALCUT|9|2415023|BARYCTR	CALC_UT	9	2415023	16385															
CALC|9|2415023|JPLHOR	CALC	9	2415023	262145															
CALCUT|9|2415023|JPLHOR	CALC_UT	9	2415023	262145															
CALC|9|2415023|JPLHORAPPROX	CALC	9	2415023	524289															
CALCUT|9|2415023|JPLHORAPPROX	CALC_UT	9	2415023	524289															
CALC|9|2597644|PLAIN	CALC	9	2597644	1															
CALCUT|9|2597644|PLAIN	CALC_UT	9	2597644	1															
CALC|9|2597644|SPEED	CALC	9	2597644	257															
CALCUT|9|2597644|SPEED	CALC_UT	9	2597644	257															
CALC|9|2597644|TOPOCTR	CALC	9	2597644	32769		-118.24	34.05	100											
CALCUT|9|2597644|TOPOCTR	CALC_UT	9	2597644	32769		-118.24	34.05	100											
CALC|9|2597644|SIDEREAL	CALC	9	2597644	65537					4										
CALCUT|9|2597644|SIDEREAL	CALC_UT	9	2597644	65537					4										
CALC|9|2597644|HELCTR	CALC	9	2597644	9															
CALCUT|9|2597644|HELCTR	CALC_UT	9	2597644	9															
CALC|9|2597644|BARYCTR	CALC	9	2597644	16385															
CALCUT|9|2597644|BARYCTR	CALC_UT	9	2597644	16385															
CALC|9|2597644|JPLHOR	CALC	9	2597644	262145															
CALCUT|9|2597644|JPLHOR	CALC_UT	9	2597644	262145															
CALC|9|2597644|JPLHORAPPROX	CALC	9	2597644	524289															
CALCUT|9|2597644|JPLHORAPPROX	CALC_UT	9	2597644	524289															
CALC|9|2780266|PLAIN	CALC	9	2780266	1															
CALCUT|9|2780266|PLAIN	CALC_UT	9	2780266	1															
CALC|9|2780266|SPEED	CALC	9	2780266	257															
CALCUT|9|2780266|SPEED	CALC_UT	9	2780266	257															
CALC|9|2780266|TOPOCTR	CALC	9	2780266	32769		-118.24	34.05	100											
CALCUT|9|2780266|TOPOCTR	CALC_UT	9	2780266	32769		-118.24	34.05	100											
CALC|9|2780266|SIDEREAL	CALC	9	2780266	65537					5										
CALCUT|9|2780266|SIDEREAL	CALC_UT	9	2780266	65537					5										
CALC|9|2780266|HELCTR	CALC	9	2780266	9															
CALCUT|9|2780266|HELCTR	CALC_UT	9	2780266	9															
CALC|9|2780266|BARYCTR	CALC	9	2780266	16385															
CALCUT|9|2780266|BARYCTR	CALC_UT	9	2780266	16385															
CALC|9|2780266|JPLHOR	CALC	9	2780266	262145															
CALCUT|9|2780266|JPLHOR	CALC_UT	9	2780266	262145															
CALC|9|2780266|JPLHORAPPROX	CALC	9	2780266	524289															
CALCUT|9|2780266|JPLHORAPPROX	CALC_UT	9	2780266	524289															
CALC|10|661918|PLAIN	CALC	10	661918	1															
CALCUT|10|661918|PLAIN	CALC_UT	10	661918	1															
CALC|10|661918|SPEED	CALC	10	661918	257															
CALCUT|10|661918|SPEED	CALC_UT	10	661918	257															
CALC|10|661918|TOPOCTR	CALC	10	661918	32769		-118.24	34.05	100											
CALCUT|10|661918|TOPOCTR	CALC_UT	10	661918	32769		-118.24	34.05	100											
CALC|10|661918|SIDEREAL	CALC	10	661918	65537					6										
CALCUT|10|661918|SIDEREAL	CALC_UT	10	661918	65537					6										
CALC|10|661918|HELCTR	CALC	10	661918	9															
CALCUT|10|661918|HELCTR	CALC_UT	10	661918	9															
CALC|10|661918|BARYCTR	CALC	10	661918	16385															
CALCUT|10|661918|BARYCTR	CALC_UT	10	661918	16385															
CALC|10|661918|JPLHOR	CALC	10	661918	262145															
CALCUT|10|661918|JPLHOR	CALC_UT	10	661918	262145															
CALC|10|661918|JPLHORAPPROX	CALC	10	661918	524289															
CALCUT|10|661918|JPLHORAPPROX	CALC_UT	10	661918	524289															
CALC|10|990577|PLAIN	CALC	10	990577	1															
CALCUT|10|990577|PLAIN	CALC_UT	10	990577	1															
CALC|10|990577|SPEED	CALC	10	990577	257															
CALCUT|10|990577|SPEED	CALC_UT	10	990577	257															
CALC|10|990577|TOPOCTR	CALC	10	990577	32769		-118.24	34.05	100											
CALCUT|10|990577|TOPOCTR	CALC_UT	10	990577	32769		-118.24	34.05	100											
CALC|10|990577|SIDEREAL	CALC	10	990577	65537					7										
CALCUT|10|990577|SIDEREAL	CALC_UT	10	990577	65537					7										
CALC|10|990577|HELCTR	CALC	10	990577	9															
CALCUT|10|990577|HELCTR	CALC_UT	10	990577	9															
CALC|10|990577|BARYCTR	CALC	10	990577	16385															
CALCUT|10|990577|BARYCTR	CALC_UT	10	990577	16385															
CALC|10|990577|JPLHOR	CALC	10	990577	262145															
CALCUT|10|990577|JPLHOR	CALC_UT	10	990577	262145															
CALC|10|990577|JPLHORAPPROX	CALC	10	990577	524289															
CALCUT|10|990577|JPLHORAPPROX	CALC_UT	10	990577	524289															
CALC|10|1355985|PLAIN	CALC	10	1355985	1															
CALCUT|10|1355985|PLAIN	CALC_UT	10	1355985	1															
CALC|10|1355985|SPEED	CALC	10	1355985	257															
CALCUT|10|1355985|SPEED	CALC_UT	10	1355985	257															
CALC|10|1355985|TOPOCTR	CALC	10	1355985	32769		-118.24	34.05	100											
CALCUT|10|1355985|TOPOCTR	CALC_UT	10	1355985	32769		-118.24	34.05	100											
CALC|10|1355985|SIDEREAL	CALC	10	1355985	65537					8										
CALCUT|10|1355985|SIDEREAL	CALC_UT	10	1355985	65537					8										
CALC|10|1355985|HELCTR	CALC	10	1355985	9															
CALCUT|10|1355985|HELCTR	CALC_UT	10	1355985	9															
CALC|10|1355985|BARYCTR	CALC	10	1355985	16385															
CALCUT|10|1355985|BARYCTR	CALC_UT	10	1355985	16385															
CALC|10|1355985|JPLHOR	CALC	10	1355985	262145															
CALCUT|10|1355985|JPLHOR	CALC_UT	10	1355985	262145															
CALC|10|1355985|JPLHORAPPROX	CALC	10	1355985	524289															
CALCUT|10|1355985|JPLHORAPPROX	CALC_UT	10	1355985	524289															
